axis,mode,population,level,contrast,metric,mean,low,high,n
implementation,full,both_reachable,0.0,full_minus_objective,customer_user_any_resolution,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_objective,customer_unresolved,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_objective,material_at_review,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_objective,standardized_no_material_score,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_objective,mechanical_material_increment,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_objective,mean_customer_merit,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_objective,mean_customer_dependence,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,domestic_use,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,customer_use,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,first_d,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,first_e,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,first_both,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,neither,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,d_to_e,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,e_to_d,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,both_use,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,resolved,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,unresolved,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,customer_route_success,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,customer_only_resolution,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,joint_resolution,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,customer_user_any_resolution,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,customer_unresolved,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,material_at_review,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,standardized_no_material_score,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,mechanical_material_increment,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,mean_customer_merit,0.0,0.0,0.0,2
implementation,full,both_reachable,0.0,full_minus_disabled,mean_customer_dependence,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,domestic_use,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,customer_use,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,first_d,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,first_e,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,first_both,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,neither,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,d_to_e,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,e_to_d,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,both_use,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,resolved,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,unresolved,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,customer_route_success,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,customer_only_resolution,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,joint_resolution,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,customer_user_any_resolution,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,customer_unresolved,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,material_at_review,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,standardized_no_material_score,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,mechanical_material_increment,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,mean_customer_merit,0.0,0.0,0.0,2
implementation,objective,all,1.0,objective_minus_disabled,mean_customer_dependence,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,domestic_use,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,customer_use,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,first_d,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,first_e,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,first_both,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,neither,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,d_to_e,0.0,0.0,0.0,2
implementation,full,all,1.0,full_minus_objective,e_to_d,0.0,0.0,0.0,2
