axis,level,mode,period,population,metric,mean,low,high,n
implementation,1,disabled,early,both_reachable,resolved,0.4319043356868672,0.39037751428376627,0.4725856830029053,20
implementation,1,disabled,early,both_reachable,unresolved,0.5680956643131327,0.5274143169970946,0.6096224857162337,20
implementation,1,disabled,early,both_reachable,customer_route_success,0.24542398103459476,0.19314250348969017,0.2972681729147521,20
implementation,1,disabled,early,both_reachable,customer_only_resolution,0.24248280456400656,0.19203478865195614,0.29222800928291653,20
implementation,1,disabled,early,both_reachable,joint_resolution,0.002941176470588235,0.0,0.008823529411764706,20
implementation,1,disabled,early,both_reachable,customer_user_any_resolution,0.3855532649362572,0.3276104861943257,0.4434641466270301,20
implementation,1,disabled,early,both_reachable,customer_unresolved,0.6144467350637427,0.5565358533729697,0.6723895138056742,20
implementation,1,disabled,early,both_reachable,material_at_review,0.01436974789915966,0.0,0.03246498599439775,20
implementation,1,disabled,early,both_reachable,standardized_no_material_score,0.24641894623078447,0.2392071272256003,0.2529534925366648,20
implementation,1,disabled,early,both_reachable,mechanical_material_increment,0.0,0.0,0.0,20
implementation,1,disabled,early,both_reachable,mean_customer_merit,0.5965751102895454,0.5657400943022556,0.6243111396771248,20
implementation,1,disabled,early,both_reachable,mean_customer_dependence,0.5018985916905835,0.4962863578829733,0.5074197471828257,20
implementation,1,disabled,late,all,domestic_use,0.8050592591116462,0.7803486575580172,0.8277018015251357,20
implementation,1,disabled,late,all,customer_use,0.4908901987161701,0.45187129208404636,0.5317702275916832,20
implementation,1,disabled,late,all,first_d,0.6331867076744511,0.5999101500831818,0.6658208133541333,20
implementation,1,disabled,late,all,first_e,0.31455857191675884,0.2814332188138464,0.3497342272369479,20
implementation,1,disabled,late,all,first_both,0.01304423289888405,0.0049503255949476825,0.022432933103717974,20
implementation,1,disabled,late,all,neither,0.03921048750990607,0.02574410319977176,0.053416254006006865,20
implementation,1,disabled,late,all,d_to_e,0.16328739390052716,0.1333533932095645,0.19440549332887072,20
implementation,1,disabled,late,all,e_to_d,0.1588283185383112,0.1324636682556127,0.1867291458004012,20
implementation,1,disabled,late,all,both_use,0.3351599453377224,0.30056935237889965,0.36950391319122194,20
implementation,1,disabled,late,all,resolved,0.38056557442401695,0.3385761699207325,0.42434846581854524,20
implementation,1,disabled,late,all,unresolved,0.619434425575983,0.5756515341814549,0.6614238300792674,20
implementation,1,disabled,late,all,customer_route_success,0.23812371391937956,0.1935233370860306,0.2846249362823279,20
implementation,1,disabled,late,all,customer_only_resolution,0.23236713497201117,0.18577009070972883,0.27997152553006843,20
implementation,1,disabled,late,all,joint_resolution,0.00575657894736842,0.0,0.014157072368420983,20
implementation,1,disabled,late,all,customer_user_any_resolution,0.34972726379227925,0.3041803284391907,0.39977474201602486,20
implementation,1,disabled,late,all,customer_unresolved,0.6502727362077206,0.600225257983975,0.6958196715608091,20
implementation,1,disabled,late,all,material_at_review,0.021240601503759386,0.008875313283208019,0.03593475877192981,20
implementation,1,disabled,late,all,standardized_no_material_score,0.2456998744415037,0.24029718025405036,0.2514070867221279,20
implementation,1,disabled,late,all,mechanical_material_increment,0.0,0.0,0.0,20
implementation,1,disabled,late,all,mean_customer_merit,0.5971952463279935,0.5758189073472227,0.6183439426798156,20
implementation,1,disabled,late,all,mean_customer_dependence,0.4986278586439027,0.4910761989539106,0.507353073011011,20
implementation,1,disabled,late,both_reachable,domestic_use,0.7678342813107408,0.7301698967231927,0.8022557332492747,20
implementation,1,disabled,late,both_reachable,customer_use,0.6802083004288837,0.6449064134246871,0.7156896329115057,20
implementation,1,disabled,late,both_reachable,first_d,0.5296694815813583,0.4896682121959423,0.5727311181293218,20
implementation,1,disabled,late,both_reachable,first_e,0.438043661756785,0.3931449031294693,0.48123290020528503,20
implementation,1,disabled,late,both_reachable,first_both,0.01952065295815295,0.006824776785714276,0.03452778905122654,20
implementation,1,disabled,late,both_reachable,neither,0.0127662037037037,0.0034143518518518503,0.0249091435185185,20
implementation,1,disabled,late,both_reachable,d_to_e,0.22264398571394567,0.18507196974794757,0.259636577923265,20
implementation,1,disabled,late,both_reachable,e_to_d,0.21864414677122937,0.18448374244871948,0.25403050909175073,20
implementation,1,disabled,late,both_reachable,both_use,0.4608087854433281,0.4295459869690533,0.49246286091233094,20
implementation,1,disabled,late,both_reachable,resolved,0.4123717314933642,0.368347980095778,0.4601338696083346,20
implementation,1,disabled,late,both_reachable,unresolved,0.5876282685066357,0.5398661303916654,0.631652019904222,20
implementation,1,disabled,late,both_reachable,customer_route_success,0.23812371391937956,0.1935233370860306,0.2846249362823279,20
implementation,1,disabled,late,both_reachable,customer_only_resolution,0.23236713497201117,0.18577009070972883,0.27997152553006843,20
implementation,1,disabled,late,both_reachable,joint_resolution,0.00575657894736842,0.0,0.014157072368420983,20
implementation,1,disabled,late,both_reachable,customer_user_any_resolution,0.34972726379227925,0.3041803284391907,0.39977474201602486,20
implementation,1,disabled,late,both_reachable,customer_unresolved,0.6502727362077206,0.600225257983975,0.6958196715608091,20
implementation,1,disabled,late,both_reachable,material_at_review,0.021240601503759386,0.008875313283208019,0.03593475877192981,20
implementation,1,disabled,late,both_reachable,standardized_no_material_score,0.2456998744415037,0.24029718025405036,0.2514070867221279,20
implementation,1,disabled,late,both_reachable,mechanical_material_increment,0.0,0.0,0.0,20
implementation,1,disabled,late,both_reachable,mean_customer_merit,0.5971952463279935,0.5758189073472227,0.6183439426798156,20
implementation,1,disabled,late,both_reachable,mean_customer_dependence,0.4986278586439027,0.4910761989539106,0.507353073011011,20
implementation,1,full,early,all,domestic_use,0.7918487719229313,0.7661324821212158,0.8169817376408895,20
implementation,1,full,early,all,customer_use,0.5239770950511885,0.48073296026200346,0.5666932372693994,20
implementation,1,full,early,all,first_d,0.6075574992611538,0.5685651418713744,0.6439969173251467,20
implementation,1,full,early,all,first_e,0.3350263948883979,0.2938347419008086,0.37769381145741343,20
implementation,1,full,early,all,first_both,0.00965350187567638,0.0035618634939287067,0.016712194170674665,20
implementation,1,full,early,all,neither,0.047762603974771944,0.03223804271996833,0.06528012361868643,20
implementation,1,full,early,all,d_to_e,0.17929719828711424,0.1574478347369538,0.20412055187268338,20
implementation,1,full,early,all,e_to_d,0.17463777078610118,0.15157127459941083,0.19976876874218927,20
implementation,1,full,early,all,both_use,0.3635884709488919,0.33206301926870707,0.39504883079079617,20
implementation,1,full,early,all,resolved,0.3941642148301147,0.3616141766257781,0.4224575999731929,20
implementation,1,full,early,all,unresolved,0.6058357851698853,0.577542400026807,0.6383858233742219,20
implementation,1,full,early,all,customer_route_success,0.237732291401409,0.1897335070770732,0.2864590261862321,20
implementation,1,full,early,all,customer_only_resolution,0.23479111493082078,0.18768946078431373,0.2802055189500042,20
implementation,1,full,early,all,joint_resolution,0.002941176470588235,0.0,0.008823529411764706,20
implementation,1,full,early,all,customer_user_any_resolution,0.4001236949325184,0.3387423871063577,0.4610035141329259,20
implementation,1,full,early,all,customer_unresolved,0.5998763050674815,0.538996485867074,0.6612576128936423,20
implementation,1,full,early,all,material_at_review,0.018781565656565653,0.002777777777777775,0.041430713383838275,20
implementation,1,full,early,all,standardized_no_material_score,0.246632220790075,0.2393447393149409,0.2530976411197019,20
implementation,1,full,early,all,mechanical_material_increment,0.0028124863492952302,0.00038333333333333004,0.00629966768116413,20
implementation,1,full,early,all,mean_customer_merit,0.5993091463603333,0.5687201441823354,0.6269733606292428,20
implementation,1,full,early,all,mean_customer_dependence,0.500543915472841,0.494791498693874,0.5063568514551035,20
implementation,1,full,early,both_reachable,domestic_use,0.7541346928035789,0.7237512284058324,0.7854883949319913,20
implementation,1,full,early,both_reachable,customer_use,0.7270870364210495,0.6950512507721747,0.7584570963069445,20
implementation,1,full,early,both_reachable,first_d,0.498931051055114,0.4636037643298348,0.5343213092513364,20
implementation,1,full,early,both_reachable,first_e,0.46293668311115843,0.4199742249189987,0.5075034816148993,20
implementation,1,full,early,both_reachable,first_both,0.0134857041107041,0.004513888888888885,0.023956616300366284,20
implementation,1,full,early,both_reachable,neither,0.02464656172302347,0.014334070144414958,0.03522100036811428,20
implementation,1,full,early,both_reachable,d_to_e,0.250664649199187,0.2191962513970469,0.2836890145430175,20
implementation,1,full,early,both_reachable,e_to_d,0.2417179376377608,0.21485854696382242,0.2689095894397221,20
implementation,1,full,early,both_reachable,both_use,0.505868290947652,0.47298740966733543,0.5387744219383578,20
implementation,1,full,early,both_reachable,resolved,0.4334668356868672,0.3925554047522657,0.4739106069795397,20
implementation,1,full,early,both_reachable,unresolved,0.5665331643131327,0.5260893930204603,0.6074445952477341,20
implementation,1,full,early,both_reachable,customer_route_success,0.237732291401409,0.1897335070770732,0.2864590261862321,20
implementation,1,full,early,both_reachable,customer_only_resolution,0.23479111493082078,0.18768946078431373,0.2802055189500042,20
implementation,1,full,early,both_reachable,joint_resolution,0.002941176470588235,0.0,0.008823529411764706,20
implementation,1,full,early,both_reachable,customer_user_any_resolution,0.4001236949325184,0.3387423871063577,0.4610035141329259,20
implementation,1,full,early,both_reachable,customer_unresolved,0.5998763050674815,0.538996485867074,0.6612576128936423,20
implementation,1,full,early,both_reachable,material_at_review,0.018781565656565653,0.002777777777777775,0.041430713383838275,20
implementation,1,full,early,both_reachable,standardized_no_material_score,0.246632220790075,0.2393447393149409,0.2530976411197019,20
implementation,1,full,early,both_reachable,mechanical_material_increment,0.0028124863492952302,0.00038333333333333004,0.00629966768116413,20
implementation,1,full,early,both_reachable,mean_customer_merit,0.5993091463603333,0.5687201441823354,0.6269733606292428,20
implementation,1,full,early,both_reachable,mean_customer_dependence,0.500543915472841,0.494791498693874,0.5063568514551035,20
implementation,1,full,late,all,domestic_use,0.8063183270878829,0.7818426664356699,0.8292255589257908,20
implementation,1,full,late,all,customer_use,0.5148793573611842,0.4738368832394996,0.5567341552642484,20
implementation,1,full,late,all,first_d,0.6320068780190116,0.5975321221930876,0.6639783180182983,20
implementation,1,full,late,all,first_e,0.3147846701079733,0.28094613141406166,0.35101020962183904,20
implementation,1,full,late,all,first_both,0.013997964363108985,0.006611368040873848,0.021952747349549634,20
implementation,1,full,late,all,neither,0.03921048750990607,0.02574410319977176,0.053416254006006865,20
implementation,1,full,late,all,d_to_e,0.18609672289010176,0.15247874652398632,0.21984440381795997,20
implementation,1,full,late,all,e_to_d,0.16031348470576237,0.13239439716315063,0.1904641702328169,20
implementation,1,full,late,all,both_use,0.3604081719589731,0.3248331248524943,0.3955352093400785,20
implementation,1,full,late,all,resolved,0.383438813249953,0.3407607251035403,0.4276508283001168,20
implementation,1,full,late,all,unresolved,0.616561186750047,0.5723491716998831,0.6592392748964595,20
implementation,1,full,late,all,customer_route_success,0.23762874638261638,0.19876450913637445,0.2775264894870352,20
implementation,1,full,late,all,customer_only_resolution,0.2320559909646597,0.19119648004214568,0.2727634370015949,20
implementation,1,full,late,all,joint_resolution,0.005572755417956655,0.0,0.013784829721362182,20
implementation,1,full,late,all,customer_user_any_resolution,0.35850729353206134,0.31317180587730126,0.40606694598293863,20
implementation,1,full,late,all,customer_unresolved,0.6414927064679387,0.5939330540170614,0.6868281941226987,20
implementation,1,full,late,all,material_at_review,0.030174817056009003,0.01695398079088094,0.044798485434843785,20
implementation,1,full,late,all,standardized_no_material_score,0.24762924508370515,0.24290369241592666,0.2529246958080559,20
implementation,1,full,late,all,mechanical_material_increment,0.00468853193711827,0.0026167230568815347,0.006999541893772959,20
implementation,1,full,late,all,mean_customer_merit,0.6051271896053646,0.5867917258310869,0.625020374013495,20
implementation,1,full,late,all,mean_customer_dependence,0.49866520995093583,0.4913607417060312,0.5068634650283563,20
implementation,1,full,late,both_reachable,domestic_use,0.7702193430028677,0.7344286584401797,0.8042030322775422,20
implementation,1,full,late,both_reachable,customer_use,0.7123092793982007,0.6795963361179557,0.7443516510142761,20
implementation,1,full,late,both_reachable,first_d,0.528985633017075,0.4892068435178141,0.5701703790398663,20
implementation,1,full,late,both_reachable,first_e,0.43779282563638366,0.39300479433818564,0.48268762250782116,20
implementation,1,full,late,both_reachable,first_both,0.020455337642837627,0.008749929617117107,0.03399147453053702,20
implementation,1,full,late,both_reachable,neither,0.0127662037037037,0.0034143518518518503,0.0249091435185185,20
implementation,1,full,late,both_reachable,d_to_e,0.2540611161189793,0.2144764683209024,0.2928751143416602,20
implementation,1,full,late,both_reachable,e_to_d,0.22077837234295491,0.1840506086678904,0.25933100272892673,20
implementation,1,full,late,both_reachable,both_use,0.4952948261047719,0.4669074132491758,0.5255251288823931,20
implementation,1,full,late,both_reachable,resolved,0.4165360159701487,0.37295263574628146,0.463452120299963,20
implementation,1,full,late,both_reachable,unresolved,0.5834639840298512,0.5365478797000368,0.6270473642537185,20
implementation,1,full,late,both_reachable,customer_route_success,0.23762874638261638,0.19876450913637445,0.2775264894870352,20
implementation,1,full,late,both_reachable,customer_only_resolution,0.2320559909646597,0.19119648004214568,0.2727634370015949,20
implementation,1,full,late,both_reachable,joint_resolution,0.005572755417956655,0.0,0.013784829721362182,20
implementation,1,full,late,both_reachable,customer_user_any_resolution,0.35850729353206134,0.31317180587730126,0.40606694598293863,20
implementation,1,full,late,both_reachable,customer_unresolved,0.6414927064679387,0.5939330540170614,0.6868281941226987,20
implementation,1,full,late,both_reachable,material_at_review,0.030174817056009003,0.01695398079088094,0.044798485434843785,20
implementation,1,full,late,both_reachable,standardized_no_material_score,0.24762924508370515,0.24290369241592666,0.2529246958080559,20
implementation,1,full,late,both_reachable,mechanical_material_increment,0.00468853193711827,0.0026167230568815347,0.006999541893772959,20
implementation,1,full,late,both_reachable,mean_customer_merit,0.6051271896053646,0.5867917258310869,0.625020374013495,20
implementation,1,full,late,both_reachable,mean_customer_dependence,0.49866520995093583,0.4913607417060312,0.5068634650283563,20
implementation,1,objective,early,all,domestic_use,0.7918487719229313,0.7661324821212158,0.8169817376408895,20
implementation,1,objective,early,all,customer_use,0.508635529149507,0.46333358927848695,0.5539206845732367,20
implementation,1,objective,early,all,first_d,0.6075574992611538,0.5685651418713744,0.6439969173251467,20
implementation,1,objective,early,all,first_e,0.3350263948883979,0.2938347419008086,0.37769381145741343,20
implementation,1,objective,early,all,first_both,0.00965350187567638,0.0035618634939287067,0.016712194170674665,20
implementation,1,objective,early,all,neither,0.047762603974771944,0.03223804271996833,0.06528012361868643,20
implementation,1,objective,early,all,d_to_e,0.1639556323854329,0.14146660166322755,0.18893572893045774,20
implementation,1,objective,early,all,e_to_d,0.17463777078610118,0.15157127459941083,0.19976876874218927,20
implementation,1,objective,early,all,both_use,0.3482469050472105,0.3140934864198429,0.3813476441466187,20
implementation,1,objective,early,all,resolved,0.3929737386396385,0.36077232583486807,0.4213834361235963,20
implementation,1,objective,early,all,unresolved,0.6070262613603615,0.5786165638764037,0.6392276741651319,20
implementation,1,objective,early,all,customer_route_success,0.24542398103459476,0.19314250348969017,0.2972681729147521,20
implementation,1,objective,early,all,customer_only_resolution,0.24248280456400656,0.19203478865195614,0.29222800928291653,20
implementation,1,objective,early,all,joint_resolution,0.002941176470588235,0.0,0.008823529411764706,20
implementation,1,objective,early,all,customer_user_any_resolution,0.3855532649362572,0.3276104861943257,0.4434641466270301,20
implementation,1,objective,early,all,customer_unresolved,0.6144467350637427,0.5565358533729697,0.6723895138056742,20
implementation,1,objective,early,all,material_at_review,0.01436974789915966,0.0,0.03246498599439775,20
implementation,1,objective,early,all,standardized_no_material_score,0.24641894623078447,0.2392071272256003,0.2529534925366648,20
implementation,1,objective,early,all,mechanical_material_increment,0.002176375212981575,0.0,0.004962714806299425,20
implementation,1,objective,early,all,mean_customer_merit,0.5965751102895454,0.5657400943022556,0.6243111396771248,20
implementation,1,objective,early,all,mean_customer_dependence,0.5018985916905835,0.4962863578829733,0.5074197471828257,20
implementation,1,objective,early,both_reachable,domestic_use,0.7541346928035789,0.7237512284058324,0.7854883949319913,20
implementation,1,objective,early,both_reachable,customer_use,0.7041259033512208,0.6727165814981947,0.7374601197818778,20
implementation,1,objective,early,both_reachable,first_d,0.498931051055114,0.4636037643298348,0.5343213092513364,20
implementation,1,objective,early,both_reachable,first_e,0.46293668311115843,0.4199742249189987,0.5075034816148993,20
implementation,1,objective,early,both_reachable,first_both,0.0134857041107041,0.004513888888888885,0.023956616300366284,20
implementation,1,objective,early,both_reachable,neither,0.02464656172302347,0.014334070144414958,0.03522100036811428,20
implementation,1,objective,early,both_reachable,d_to_e,0.2277035161293583,0.1990533710045833,0.25955171271787314,20
implementation,1,objective,early,both_reachable,e_to_d,0.2417179376377608,0.21485854696382242,0.2689095894397221,20
implementation,1,objective,early,both_reachable,both_use,0.48290715787782323,0.44734237160387363,0.5165949242456934,20
implementation,1,objective,early,both_reachable,resolved,0.4319043356868672,0.39037751428376627,0.4725856830029053,20
implementation,1,objective,early,both_reachable,unresolved,0.5680956643131327,0.5274143169970946,0.6096224857162337,20
implementation,1,objective,early,both_reachable,customer_route_success,0.24542398103459476,0.19314250348969017,0.2972681729147521,20
implementation,1,objective,early,both_reachable,customer_only_resolution,0.24248280456400656,0.19203478865195614,0.29222800928291653,20
implementation,1,objective,early,both_reachable,joint_resolution,0.002941176470588235,0.0,0.008823529411764706,20
implementation,1,objective,early,both_reachable,customer_user_any_resolution,0.3855532649362572,0.3276104861943257,0.4434641466270301,20
implementation,1,objective,early,both_reachable,customer_unresolved,0.6144467350637427,0.5565358533729697,0.6723895138056742,20
implementation,1,objective,early,both_reachable,material_at_review,0.01436974789915966,0.0,0.03246498599439775,20
implementation,1,objective,early,both_reachable,standardized_no_material_score,0.24641894623078447,0.2392071272256003,0.2529534925366648,20
implementation,1,objective,early,both_reachable,mechanical_material_increment,0.002176375212981575,0.0,0.004962714806299425,20
implementation,1,objective,early,both_reachable,mean_customer_merit,0.5965751102895454,0.5657400943022556,0.6243111396771248,20
implementation,1,objective,early,both_reachable,mean_customer_dependence,0.5018985916905835,0.4962863578829733,0.5074197471828257,20
implementation,1,objective,late,all,domestic_use,0.8050592591116462,0.7803486575580172,0.8277018015251357,20
implementation,1,objective,late,all,customer_use,0.4908901987161701,0.45187129208404636,0.5317702275916832,20
implementation,1,objective,late,all,first_d,0.6320239169767766,0.5990815409703895,0.6638592361679757,20
implementation,1,objective,late,all,first_e,0.31455857191675884,0.2814332188138464,0.3497342272369479,20
implementation,1,objective,late,all,first_both,0.014207023596558465,0.006104791768309206,0.023474641637432313,20
implementation,1,objective,late,all,neither,0.03921048750990607,0.02574410319977176,0.053416254006006865,20
implementation,1,objective,late,all,d_to_e,0.16212460320285274,0.13265979600010352,0.1922984362528818,20
implementation,1,objective,late,all,e_to_d,0.1588283185383112,0.1324636682556127,0.1867291458004012,20
implementation,1,objective,late,all,both_use,0.3351599453377224,0.30056935237889965,0.36950391319122194,20
implementation,1,objective,late,all,resolved,0.3794027837263425,0.336849758755937,0.4239271064045774,20
implementation,1,objective,late,all,unresolved,0.6205972162736575,0.5760728935954228,0.6631502412440631,20
implementation,1,objective,late,all,customer_route_success,0.2357427615384272,0.19219395866001904,0.2813829405845273,20
implementation,1,objective,late,all,customer_only_resolution,0.2299861825910588,0.18493972579063522,0.2765311918527378,20
implementation,1,objective,late,all,joint_resolution,0.00575657894736842,0.0,0.014157072368420983,20
implementation,1,objective,late,all,customer_user_any_resolution,0.3473463114113269,0.30128505302639397,0.3968140973394939,20
implementation,1,objective,late,all,customer_unresolved,0.652653688588673,0.603185902660506,0.6987149469736058,20
implementation,1,objective,late,all,material_at_review,0.021240601503759386,0.008875313283208019,0.03593475877192981,20
implementation,1,objective,late,all,standardized_no_material_score,0.2456998744415037,0.24029718025405036,0.2514070867221279,20
implementation,1,objective,late,all,mechanical_material_increment,0.0033964566018886448,0.0013782691978322453,0.00596161165664395,20
implementation,1,objective,late,all,mean_customer_merit,0.5971952463279935,0.5758189073472227,0.6183439426798156,20
implementation,1,objective,late,all,mean_customer_dependence,0.4986278586439027,0.4910761989539106,0.507353073011011,20
implementation,1,objective,late,both_reachable,domestic_use,0.7678342813107408,0.7301698967231927,0.8022557332492747,20
implementation,1,objective,late,both_reachable,customer_use,0.6802083004288837,0.6449064134246871,0.7156896329115057,20
implementation,1,objective,late,both_reachable,first_d,0.5280028149146917,0.48844560545581917,0.5705315130317049,20
implementation,1,objective,late,both_reachable,first_e,0.438043661756785,0.3931449031294693,0.48123290020528503,20
implementation,1,objective,late,both_reachable,first_both,0.021187319624819616,0.008512547348484839,0.035638900162337644,20
implementation,1,objective,late,both_reachable,neither,0.0127662037037037,0.0034143518518518503,0.0249091435185185,20
implementation,1,objective,late,both_reachable,d_to_e,0.22097731904727896,0.18471913523313924,0.2558849858435148,20
implementation,1,objective,late,both_reachable,e_to_d,0.21864414677122937,0.18448374244871948,0.25403050909175073,20
implementation,1,objective,late,both_reachable,both_use,0.4608087854433281,0.4295459869690533,0.49246286091233094,20
implementation,1,objective,late,both_reachable,resolved,0.41070506482669755,0.36608843222183735,0.4585807329519627,20
implementation,1,objective,late,both_reachable,unresolved,0.5892949351733023,0.5414192670480372,0.6339115677781625,20
implementation,1,objective,late,both_reachable,customer_route_success,0.2357427615384272,0.19219395866001904,0.2813829405845273,20
implementation,1,objective,late,both_reachable,customer_only_resolution,0.2299861825910588,0.18493972579063522,0.2765311918527378,20
implementation,1,objective,late,both_reachable,joint_resolution,0.00575657894736842,0.0,0.014157072368420983,20
implementation,1,objective,late,both_reachable,customer_user_any_resolution,0.3473463114113269,0.30128505302639397,0.3968140973394939,20
implementation,1,objective,late,both_reachable,customer_unresolved,0.652653688588673,0.603185902660506,0.6987149469736058,20
implementation,1,objective,late,both_reachable,material_at_review,0.021240601503759386,0.008875313283208019,0.03593475877192981,20
implementation,1,objective,late,both_reachable,standardized_no_material_score,0.2456998744415037,0.24029718025405036,0.2514070867221279,20
implementation,1,objective,late,both_reachable,mechanical_material_increment,0.0033964566018886448,0.0013782691978322453,0.00596161165664395,20
implementation,1,objective,late,both_reachable,mean_customer_merit,0.5971952463279935,0.5758189073472227,0.6183439426798156,20
implementation,1,objective,late,both_reachable,mean_customer_dependence,0.4986278586439027,0.4910761989539106,0.507353073011011,20
implementation,4,disabled,early,all,domestic_use,0.77555958873265,0.7498648320080573,0.8020672810772845,20
implementation,4,disabled,early,all,customer_use,0.520336850065328,0.47736489219233874,0.5661402846929696,20
implementation,4,disabled,early,all,first_d,0.5974720593757976,0.5603156754562288,0.6356625577463121,20
implementation,4,disabled,early,all,first_e,0.3428551750201871,0.2995619500110928,0.385136646948973,20
implementation,4,disabled,early,all,first_both,0.00833771240199217,0.00294117647058823,0.01404598712326957,20
implementation,4,disabled,early,all,neither,0.051335053202023126,0.032175470790499185,0.07231196948733197,20
implementation,4,disabled,early,all,d_to_e,0.16914396264314863,0.14615028014426074,0.19326596639102525,20
implementation,4,disabled,early,all,e_to_d,0.16974981695486027,0.14660162098489612,0.19338651324131567,20
implementation,4,disabled,early,all,both_use,0.34723149200000114,0.3185912570728719,0.3796687219696442,20
implementation,4,disabled,early,all,resolved,0.39779417123638117,0.360095124901203,0.4311596883568337,20
implementation,4,disabled,early,all,unresolved,0.6022058287636188,0.5688403116431662,0.6399048750987969,20
implementation,4,disabled,early,all,customer_route_success,0.2560572402401046,0.2080131726625652,0.30517025291772726,20
implementation,4,disabled,early,all,customer_only_resolution,0.2511160637695164,0.20208356337704161,0.30070640464134696,20
implementation,4,disabled,early,all,joint_resolution,0.004941176470588235,0.0,0.012823529411764702,20
implementation,4,disabled,early,all,customer_user_any_resolution,0.3996717937740955,0.34136260382721373,0.454095031448612,20
implementation,4,disabled,early,all,customer_unresolved,0.6003282062259043,0.545904968551388,0.6586373961727862,20
implementation,4,disabled,early,all,material_at_review,0.02914713897450469,0.014842047930283219,0.043581705266647695,20
implementation,4,disabled,early,all,standardized_no_material_score,0.24659861925496104,0.23917131614459078,0.25329180414785224,20
implementation,4,disabled,early,all,mechanical_material_increment,0.0,0.0,0.0,20
implementation,4,disabled,early,all,mean_customer_merit,0.598017913007528,0.5660024961003783,0.6260117048353446,20
implementation,4,disabled,early,all,mean_customer_dependence,0.5010797978692538,0.4953004116860124,0.5068544908272502,20
implementation,4,disabled,early,both_reachable,domestic_use,0.732708407482897,0.6974173050611099,0.7693270869991817,20
implementation,4,disabled,early,both_reachable,customer_use,0.7226603926612857,0.6902491325243343,0.7538052765117659,20
implementation,4,disabled,early,both_reachable,first_d,0.48763523480240123,0.4516025141545077,0.5269350075498174,20
implementation,4,disabled,early,both_reachable,first_e,0.4724220875534594,0.42741980247258776,0.5165243704696103,20
implementation,4,disabled,early,both_reachable,first_both,0.011562627187627177,0.00423115079365079,0.01995697878510376,20
implementation,4,disabled,early,both_reachable,neither,0.0283800504565122,0.013954189681091847,0.04440072738130736,20
implementation,4,disabled,early,both_reachable,d_to_e,0.23867567792019898,0.20313567941650776,0.27650720921703675,20
implementation,4,disabled,early,both_reachable,e_to_d,0.23351054549286862,0.20891125730858207,0.2588705866556637,20
implementation,4,disabled,early,both_reachable,both_use,0.4837488506006949,0.45051819849925373,0.5187831125986553,20
implementation,4,disabled,early,both_reachable,resolved,0.42607950612956563,0.3834549173358145,0.4648033598357723,20
implementation,4,disabled,early,both_reachable,unresolved,0.5739204938704343,0.5351966401642277,0.6165450826641854,20
implementation,4,disabled,early,both_reachable,customer_route_success,0.2560572402401046,0.2080131726625652,0.30517025291772726,20
implementation,4,disabled,early,both_reachable,customer_only_resolution,0.2511160637695164,0.20208356337704161,0.30070640464134696,20
implementation,4,disabled,early,both_reachable,joint_resolution,0.004941176470588235,0.0,0.012823529411764702,20
implementation,4,disabled,early,both_reachable,customer_user_any_resolution,0.3996717937740955,0.34136260382721373,0.454095031448612,20
implementation,4,disabled,early,both_reachable,customer_unresolved,0.6003282062259043,0.545904968551388,0.6586373961727862,20
implementation,4,disabled,early,both_reachable,material_at_review,0.02914713897450469,0.014842047930283219,0.043581705266647695,20
implementation,4,disabled,early,both_reachable,standardized_no_material_score,0.24659861925496104,0.23917131614459078,0.25329180414785224,20
implementation,4,disabled,early,both_reachable,mechanical_material_increment,0.0,0.0,0.0,20
implementation,4,disabled,early,both_reachable,mean_customer_merit,0.598017913007528,0.5660024961003783,0.6260117048353446,20
implementation,4,disabled,early,both_reachable,mean_customer_dependence,0.5010797978692538,0.4953004116860124,0.5068544908272502,20
implementation,4,disabled,late,all,domestic_use,0.797396173957116,0.7644621883120023,0.8269422166914032,20
implementation,4,disabled,late,all,customer_use,0.49496683637547945,0.45805515013687786,0.5335900524499726,20
implementation,4,disabled,late,all,first_d,0.6268197189180411,0.5979215794188049,0.6538992233928943,20
implementation,4,disabled,late,all,first_e,0.32201693686973154,0.29322855484354016,0.35409733483151296,20
implementation,4,disabled,late,all,first_both,0.007655667975435411,0.002325581395348835,0.01417092331118493,20
implementation,4,disabled,late,all,neither,0.04350767623679188,0.028833719800021803,0.05891794248225932,20
implementation,4,disabled,late,all,d_to_e,0.1652942315303123,0.13369630118149106,0.20055795776006535,20
implementation,4,disabled,late,all,e_to_d,0.16292078706363938,0.13068683317778707,0.19428079323717967,20
implementation,4,disabled,late,all,both_use,0.3358706865693872,0.30053660888232875,0.3725303172356027,20
implementation,4,disabled,late,all,resolved,0.382583469536247,0.33495122898274016,0.4309480964081733,20
implementation,4,disabled,late,all,unresolved,0.6174165304637529,0.5690519035918267,0.6650487710172598,20
implementation,4,disabled,late,all,customer_route_success,0.2436956027643704,0.1942208993849082,0.30195029379982347,20
implementation,4,disabled,late,all,customer_only_resolution,0.24091782498659264,0.19218426502552688,0.29912082933990114,20
implementation,4,disabled,late,all,joint_resolution,0.002777777777777775,0.0,0.008333333333333325,20
implementation,4,disabled,late,all,customer_user_any_resolution,0.3841269782998145,0.33386604480569015,0.43504573892954307,20
