time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,seed,pooled,active_customers,arm
2,0,0,0,0,0,0,69,63,5,1,0,0,0,0,0,63,0,0,64,69,0,64,0.0,0.927536231884058,0.0,0.0,0,False,3,customer_only
3,0,0,0,0,0,0,64,54,5,5,0,0,0,0,0,54,5,5,64,69,0,64,0.0,0.927536231884058,0.0,0.0,0,False,3,customer_only
4,0,1,1,0,1,0,63,48,4,11,0,0,0,0,0,48,1,6,65,69,0,54,0.0,0.9420289855072463,0.0,0.0,0,False,3,customer_only
5,0,0,0,0,0,0,62,43,4,15,0,0,0,0,0,43,1,7,65,69,0,48,0.0,0.9420289855072463,0.0,0.0,0,False,3,customer_only
6,0,0,0,0,0,0,62,38,4,20,0,0,0,0,0,38,0,7,65,69,0,43,0.0,0.9420289855072463,0.0,0.0,0,False,3,customer_only
7,0,0,0,0,0,0,59,32,4,23,0,0,0,0,0,32,3,10,65,69,0,38,0.0,0.9420289855072463,0.0,0.0,0,False,3,customer_only
8,0,1,1,0,1,0,58,28,3,27,0,0,0,0,0,28,1,11,66,69,0,32,0.0,0.9565217391304348,0.0,0.0,0,False,3,customer_only
9,0,0,0,0,0,0,57,22,3,32,0,0,0,0,0,22,1,12,66,69,0,28,0.0,0.9565217391304348,0.0,0.0,0,False,3,customer_only
10,0,1,1,0,1,0,53,17,2,34,0,0,0,0,0,17,4,16,67,69,0,22,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
11,0,0,0,0,0,0,51,11,2,38,0,0,0,0,0,11,2,18,67,69,0,17,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
12,0,0,0,0,0,0,50,8,2,40,0,0,0,0,0,8,1,19,67,69,0,11,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
13,0,0,0,0,0,0,50,7,2,41,0,0,0,0,0,7,0,19,67,69,0,8,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
14,0,0,0,0,0,0,49,6,2,41,0,0,0,0,0,6,1,20,67,69,0,7,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
15,0,0,0,0,0,0,47,2,2,43,0,0,0,0,0,2,2,22,67,69,0,6,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
16,0,0,0,0,0,0,47,1,2,44,0,0,0,0,0,1,0,22,67,69,0,2,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
17,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,1,23,67,69,0,1,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
18,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
19,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
20,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
21,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
22,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
23,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
24,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
25,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
26,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
27,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
28,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
29,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
30,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
31,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
32,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
33,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
34,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
35,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
36,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
37,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
38,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
39,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
40,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
41,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
42,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
43,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
44,0,0,0,0,0,0,46,0,2,44,0,0,0,0,0,0,0,23,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,False,3,customer_only
0,69,69,69,63,15,0,69,69,0,0,63,63,0,0,0,15,0,0,69,69,0,0,0.9130434782608695,0.21739130434782608,0.0,0.0,0,False,3,both
1,0,0,0,0,0,0,69,69,0,0,63,63,0,0,0,15,0,0,69,69,63,15,0.9130434782608695,0.21739130434782608,0.0,0.0,0,False,3,both
2,0,0,0,0,0,0,69,61,0,8,57,51,6,6,0,13,0,0,69,69,63,15,0.9130434782608695,0.21739130434782608,0.0,0.0,0,False,3,both
3,0,0,0,2,4,6,62,51,0,11,45,41,4,5,6,8,7,7,69,69,63,15,0.9420289855072463,0.2753623188405797,4.0,2.0,0,False,3,both
4,0,0,0,2,11,13,58,48,0,10,37,31,6,6,3,15,4,11,69,69,45,8,0.9710144927536232,0.43478260869565216,11.0,2.0,0,False,3,both
5,0,0,0,1,6,7,52,40,0,12,27,20,7,7,6,17,6,17,69,69,37,15,0.9855072463768116,0.5217391304347826,6.0,1.0,0,False,3,both
6,0,0,0,0,6,6,45,28,0,17,14,8,6,6,6,18,7,24,69,69,27,21,0.9855072463768116,0.6086956521739131,6.0,0.0,0,False,3,both
7,0,0,0,0,2,2,37,13,0,24,3,0,3,3,6,11,8,32,69,69,14,23,0.9855072463768116,0.6376811594202898,2.0,0.0,0,False,3,both
8,0,0,0,0,1,1,34,8,0,26,0,0,0,0,2,8,3,35,69,69,4,15,0.9855072463768116,0.6521739130434783,1.0,0.0,0,False,3,both
9,0,0,0,0,0,0,33,4,0,29,0,0,0,0,0,4,1,36,69,69,0,12,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
10,0,0,0,0,0,0,32,1,0,31,0,0,0,0,0,1,1,37,69,69,0,4,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
11,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,1,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
12,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
13,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
14,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
15,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
16,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
17,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
18,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
19,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
20,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
21,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
22,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
23,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
24,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
25,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
26,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
27,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
28,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
29,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
30,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
31,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
32,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
33,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
34,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
35,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
36,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
37,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
38,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
39,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
40,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
41,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
42,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
43,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
44,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,37,69,69,0,0,0.9855072463768116,0.6521739130434783,0.0,0.0,0,False,3,both
0,69,69,69,69,0,0,69,69,0,0,69,69,0,0,0,0,0,0,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
1,0,0,0,0,0,0,69,69,0,0,69,69,0,0,0,0,0,0,69,69,69,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
2,0,0,0,0,0,0,69,63,0,6,63,57,6,6,0,0,0,0,69,69,69,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
3,0,0,0,0,0,0,63,50,0,13,50,45,5,5,6,0,6,6,69,69,69,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
4,0,0,0,0,0,0,59,39,0,20,39,33,6,6,4,0,4,10,69,69,50,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
5,0,0,0,0,0,0,53,27,0,26,27,21,6,6,6,0,6,16,69,69,39,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
6,0,0,0,0,0,0,48,16,0,32,16,9,7,7,5,0,5,21,69,69,27,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
7,0,0,0,0,0,0,41,4,0,37,4,0,4,4,7,0,7,28,69,69,16,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
8,0,0,0,0,0,0,39,0,0,39,0,0,0,0,2,0,2,30,69,69,4,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
9,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
10,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
11,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
12,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
13,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
14,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
15,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
16,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
17,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
18,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
19,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
20,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
21,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
22,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
23,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
24,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
25,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
26,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
27,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
28,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
29,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
30,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
31,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
32,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
33,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
34,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
35,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
36,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
37,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
38,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
39,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
40,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
41,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
42,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
43,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,False,1,domestic_only
0,69,61,61,0,61,0,69,61,8,0,0,0,0,0,0,61,0,0,61,69,0,0,0.0,0.8840579710144928,0.0,0.0,0,False,1,customer_only
1,0,3,3,0,3,0,69,64,5,0,0,0,0,0,0,64,0,0,64,69,0,61,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
2,0,0,0,0,0,0,69,63,5,1,0,0,0,0,0,63,0,0,64,69,0,64,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
3,0,0,0,0,0,0,68,62,5,1,0,0,0,0,0,62,1,1,64,69,0,64,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
4,0,0,0,0,0,0,68,59,5,4,0,0,0,0,0,59,0,1,64,69,0,62,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
5,0,0,0,0,0,0,67,56,5,6,0,0,0,0,0,56,1,2,64,69,0,59,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
6,0,0,0,0,0,0,67,54,5,8,0,0,0,0,0,54,0,2,64,69,0,56,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
7,0,0,0,0,0,0,67,52,5,10,0,0,0,0,0,52,0,2,64,69,0,54,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
8,0,0,0,0,0,0,67,50,5,12,0,0,0,0,0,50,0,2,64,69,0,52,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
9,0,0,0,0,0,0,67,49,5,13,0,0,0,0,0,49,0,2,64,69,0,50,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
10,0,0,0,0,0,0,66,47,5,14,0,0,0,0,0,47,1,3,64,69,0,49,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
11,0,0,0,0,0,0,66,46,5,15,0,0,0,0,0,46,0,3,64,69,0,47,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
12,0,0,0,0,0,0,64,43,5,16,0,0,0,0,0,43,2,5,64,69,0,46,0.0,0.927536231884058,0.0,0.0,0,False,1,customer_only
13,0,1,1,0,1,0,63,41,4,18,0,0,0,0,0,41,1,6,65,69,0,43,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
14,0,0,0,0,0,0,63,40,4,19,0,0,0,0,0,40,0,6,65,69,0,41,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
15,0,0,0,0,0,0,63,38,4,21,0,0,0,0,0,38,0,6,65,69,0,40,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
16,0,0,0,0,0,0,63,37,4,22,0,0,0,0,0,37,0,6,65,69,0,38,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
17,0,0,0,0,0,0,61,35,4,22,0,0,0,0,0,35,2,8,65,69,0,37,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
18,0,0,0,0,0,0,61,31,4,26,0,0,0,0,0,31,0,8,65,69,0,35,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
19,0,0,0,0,0,0,61,30,4,27,0,0,0,0,0,30,0,8,65,69,0,31,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
20,0,0,0,0,0,0,60,28,4,28,0,0,0,0,0,28,1,9,65,69,0,30,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
21,0,0,0,0,0,0,60,26,4,30,0,0,0,0,0,26,0,9,65,69,0,28,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
22,0,0,0,0,0,0,60,23,4,33,0,0,0,0,0,23,0,9,65,69,0,26,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
23,0,0,0,0,0,0,60,22,4,34,0,0,0,0,0,22,0,9,65,69,0,23,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
24,0,0,0,0,0,0,60,19,4,37,0,0,0,0,0,19,0,9,65,69,0,22,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
25,0,0,0,0,0,0,60,19,4,37,0,0,0,0,0,19,0,9,65,69,0,19,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
26,0,0,0,0,0,0,59,16,4,39,0,0,0,0,0,16,1,10,65,69,0,19,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
27,0,0,0,0,0,0,59,13,4,42,0,0,0,0,0,13,0,10,65,69,0,16,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
28,0,0,0,0,0,0,59,13,4,42,0,0,0,0,0,13,0,10,65,69,0,13,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
29,0,0,0,0,0,0,58,10,4,44,0,0,0,0,0,10,1,11,65,69,0,13,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
30,0,0,0,0,0,0,57,9,4,44,0,0,0,0,0,9,1,12,65,69,0,10,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
31,0,0,0,0,0,0,56,6,4,46,0,0,0,0,0,6,1,13,65,69,0,9,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
32,0,0,0,0,0,0,55,4,4,47,0,0,0,0,0,4,1,14,65,69,0,6,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
33,0,0,0,0,0,0,54,2,4,48,0,0,0,0,0,2,1,15,65,69,0,4,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
34,0,0,0,0,0,0,53,1,4,48,0,0,0,0,0,1,1,16,65,69,0,2,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
35,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,1,17,65,69,0,1,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
36,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
37,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
38,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
39,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
40,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
41,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
42,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
43,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
44,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
