time,case_id,employee,selected,material_known,social_d,social_e,pending_d,pending_e,recent_d,recent_e,success_d,success_e,failure_d,failure_e,p_d,p_e,cost_d,cost_e,utilities
3,178:0,178,no_addition,False,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.24751995226350382,0.6128680806839006,0.2948597817165936,0.25587930667305975,wait:0.591789;d:0.367898
4,55:0,55,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575149512346959,0.5774854911041873,0.27604848689772193,0.21149207820782978,wait:0.557623;d:0.443795
4,58:0,58,no_addition,False,0.29411764705882354,0.0,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.7287979765855004,0.3168892329481223,0.2156822968255922,0.25204918347217453,wait:0.703731;e:0.516208
4,103:0,103,no_addition,False,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.7013340584825343,0.46381004191287545,0.258928907253714,0.2618007453015172,wait:0.677212;e:0.530201
4,108:0,108,no_addition,False,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.35572902033027753,0.5585858136843243,0.3848595060190379,0.34700663599438875,wait:0.539373;d:0.282040
4,122:0,122,no_addition,False,0.25,0.08333333333333333,0.25,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,1.0,0.4635787531968371,0.1732123678754736,0.29001288268732023,0.3383407695574272,wait:0.000000;e:-0.202393
4,159:0,159,no_addition,False,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.7820446497530293,0.7545088473815509,0.3327504466127691,0.40018387387447446,wait:0.755147;e:0.501292
4,168:0,168,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292630080354969,0.714687257737433,0.2124602298368124,0.3434550845162469,wait:0.272846
4,170:0,170,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3560270032855549,0.4051155287561089,0.3137915355224336,0.3714260410134784,wait:0.343782
4,172:0,172,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772496681637501,0.8000124399204316,0.25807518197125545,0.16465395119231233,wait:0.580007
4,178:0,178,no_addition,False,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.24751995226350382,0.7290076564787304,0.28729927449309123,0.26244031453647154,wait:0.000000;d:-0.084451
4,201:0,201,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17278913059741755,0.3791861288622632,0.20072772104470216,0.20987555220806772,wait:0.000000;d:-0.065161
4,207:0,207,no_addition,False,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.6384098086343788,0.4328621151935302,0.21982387325315403,0.4048600915371032,wait:0.616452
5,42:0,42,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5815746493370327,0.1625907032458429,0.3370247532265757,0.2534510171764107,wait:0.561572;e:0.352300
5,55:0,55,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575149512346959,0.5774854911041873,0.27604848689772193,0.21149207820782978,wait:0.000000;d:0.115863
5,58:0,58,no_addition,False,0.29411764705882354,0.0,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.7287979765855004,0.3168892329481223,0.2156822968255922,0.25204918347217453,wait:0.624154;e:0.459335
5,62:0,62,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308201825849352,0.2331854303146843,0.18304339072920509,0.2900535349062379,wait:0.512563;e:0.304843
5,76:0,76,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278912674400764,0.7128725717363582,0.21683692367874113,0.43043667868936064,wait:0.702856;e:0.443131
5,103:0,103,no_addition,False,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013340584825343,0.46381004191287545,0.258928907253714,0.2618007453015172,wait:0.600633;e:0.485600
5,108:0,108,no_addition,False,0.25,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.35572902033027753,0.5585858136843243,0.3848595060190379,0.34700663599438875,wait:0.000000;d:-0.084588
5,122:0,122,no_addition,False,0.25,0.0,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.4635787531968371,0.1732123678754736,0.29001288268732023,0.3440753588719599,wait:0.000000;e:-0.208128
5,159:0,159,no_addition,False,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7820446497530293,0.5281561931670856,0.3327504466127691,0.4064367469037631,wait:0.669755;e:0.400354
5,168:0,168,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292630080354969,0.714687257737433,0.2124602298368124,0.3434550845162469,wait:0.282565
5,170:0,170,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3560270032855549,0.4051155287561089,0.3137915355224336,0.3714260410134784,wait:0.304907
5,172:0,172,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772496681637501,0.8000124399204316,0.25807518197125545,0.16465395119231233,wait:0.000000
5,178:0,178,no_addition,False,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.24751995226350382,0.7290076564787304,0.28729927449309123,0.26244031453647154,wait:0.000000;d:-0.084451
5,201:0,201,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17278913059741755,0.3791861288622632,0.20072772104470216,0.20987555220806772,wait:0.000000;d:-0.065161
5,207:0,207,no_addition,False,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6384098086343788,0.3030034806354711,0.21982387325315403,0.4123575006396421,wait:0.546744
5,218:0,218,no_addition,False,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5478474919216988,0.48677936469723215,0.22028920512489666,0.387614879129818,wait:0.529005;e:0.327808
5,227:0,227,no_addition,False,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21252970006963917,0.47420316210613983,0.27652350139489273,0.19354397946438265,wait:0.205220
5,228:0,228,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579346409636527,0.5793814834388675,0.26992991629460844,0.28904267863320765,wait:0.559454;d:0.411493
6,36:0,36,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024611082725279,0.3836680873249898,0.40868282925775223,0.41900053739797377,wait:0.581740;e:0.287217
6,42:0,42,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5815746493370327,0.1625907032458429,0.3370247532265757,0.2534510171764107,wait:0.498069;e:0.298093
6,55:0,55,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575149512346959,0.5774854911041873,0.27604848689772193,0.21149207820782978,wait:0.426584
6,58:0,58,e,False,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7287979765855004,0.3168892329481223,0.2156822968255922,0.25204918347217453,wait:0.000000;e:0.013254
6,62:0,62,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308201825849352,0.2331854303146843,0.18304339072920509,0.2900535349062379,wait:0.454602;e:0.259051
6,76:0,76,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278912674400764,0.7128725717363582,0.21683692367874113,0.43043667868936064,wait:0.623377;e:0.414663
6,103:0,103,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49093384093777404,0.46381004191287545,0.2629746714295532,0.2618007453015172,wait:0.372900;e:0.352963
6,108:0,108,no_addition,False,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35572902033027753,0.5585858136843243,0.3848595060190379,0.34700663599438875,wait:0.000000;d:-0.084588
6,113:0,113,no_addition,False,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,2.0,0.41474402477241756,0.1357473713671822,0.20984774826084393,0.2738990844827199,wait:0.400479;e:0.179851
6,122:0,122,no_addition,False,0.25,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.4635787531968371,0.1732123678754736,0.29001288268732023,0.3440753588719599,wait:0.000000;e:-0.208128
6,125:0,125,no_addition,False,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.33640190342749543,0.49820659672540646,0.3210192259948779,0.3975528526902157,wait:0.000000;d:-0.038148
6,148:0,148,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23587254216683257,0.5478087494869675,0.1666153211988429,0.3540670450795082,wait:0.227760;e:0.234566
6,159:0,159,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5474312548271205,0.5281561931670856,0.3379496723410936,0.4064367469037631,wait:0.415814;e:0.267164
6,168:0,168,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292630080354969,0.714687257737433,0.2124602298368124,0.3434550845162469,wait:0.282565
6,170:0,170,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3560270032855549,0.4051155287561089,0.3137915355224336,0.3714260410134784,wait:0.270428
6,172:0,172,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772496681637501,0.8000124399204316,0.25807518197125545,0.16465395119231233,wait:0.000000
6,176:6,176,e,False,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4992966896067701,0.5157044978695166,0.2907389135875432,0.19039524472284738,wait:0.000000;d:0.158790;e:0.273906;d+e:0.203979
6,178:0,178,no_addition,False,0.25,0.0,0.25,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.24751995226350382,0.7290076564787304,0.28729927449309123,0.26244031453647154,wait:0.000000;d:-0.084451
6,199:6,199,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4127684488429389,0.7572765500424592,0.33328785511729253,0.39501652679189125,wait:0.000000;d:0.038338;e:0.286778;d+e:0.051744
6,201:0,201,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17278913059741755,0.3791861288622632,0.20072772104470216,0.20987555220806772,wait:0.000000;d:-0.065161
6,207:0,207,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44688686604406513,0.3030034806354711,0.22389468572080504,0.4123575006396421,wait:0.339443
6,218:0,218,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38349324434518917,0.48677936469723215,0.22402292046599662,0.387614879129818,wait:0.328429;e:0.215137
6,227:0,227,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.182168314345405,0.47420316210613983,0.28280812642659486,0.19354397946438265,wait:0.156012
7,33:6,33,d,False,0.25,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.7944531798098844,0.18032730978649342,0.25459866808507503,0.27182287467558,wait:0.000000;d:0.460667;e:-0.109470;d+e:0.215072
7,36:0,36,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024611082725279,0.3836680873249898,0.40868282925775223,0.41900053739797377,wait:0.515957;e:0.244157
7,40:6,40,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705592860894204,0.6373897147300597,0.40979428068998186,0.24866690722000864,wait:0.000000;d:-0.025305;e:0.325191;d+e:0.059243
7,42:0,42,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5815746493370327,0.1625907032458429,0.3370247532265757,0.2534510171764107,wait:0.441748;e:0.250016
7,55:0,55,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575149512346959,0.5774854911041873,0.27604848689772193,0.21149207820782978,wait:0.441779
7,58:0,58,no_addition,False,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7287979765855004,0.3168892329481223,0.2156822968255922,0.25204918347217453,wait:0.295466
7,62:0,62,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308201825849352,0.2331854303146843,0.18304339072920509,0.2900535349062379,wait:0.403196;e:0.218437
7,76:0,76,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278912674400764,0.7128725717363582,0.21683692367874113,0.43043667868936064,wait:0.552886;e:0.389415
7,95:6,95,no_addition,False,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23538061248263192,0.2733800246189298,0.3728198982561539,0.26511376606491255,wait:0.000000;d:-0.160901;e:-0.018983;d+e:-0.252044
7,96:6,96,d,False,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544175683438299,0.6293298061894989,0.34447121662073227,0.44320868309654154,wait:0.000000;d:0.145463;e:0.123392;d+e:-0.028742
7,103:0,103,e,False,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.49093384093777404,0.46381004191287545,0.2629746714295532,0.25777304152764774,wait:0.330732;e:0.332432
7,108:0,108,no_addition,False,0.25,0.08333333333333333,0.25,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.35572902033027753,0.5585858136843243,0.3848595060190379,0.34122319206114893,wait:0.000000;d:-0.084588
7,113:0,113,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.41474402477241756,0.1357473713671822,0.20984774826084393,0.2769766022858965,wait:0.355193;e:0.137023
7,122:0,122,no_addition,False,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4635787531968371,0.1732123678754736,0.29001288268732023,0.3440753588719599,wait:0.000000;e:-0.208128
7,125:0,125,no_addition,False,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33640190342749543,0.49820659672540646,0.3210192259948779,0.3975528526902157,wait:0.000000;d:-0.038148
7,137:6,137,d,False,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23142394825061224,0.3928009614207508,0.20646145991590265,0.38531273408114686,wait:0.000000;d:0.001895;e:-0.031664;d+e:-0.123454
7,148:0,148,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23587254216683257,0.5478087494869675,0.1666153211988429,0.3540670450795082,wait:0.609600
7,159:0,159,no_addition,False,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,1.0,1.0,0.5474312548271205,0.5281561931670856,0.3379496723410936,0.40018387387447446,wait:0.368794;e:0.248756
7,168:0,168,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292630080354969,0.714687257737433,0.2124602298368124,0.3434550845162469,wait:0.250613
7,170:0,170,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3560270032855549,0.4051155287561089,0.3137915355224336,0.3714260410134784,wait:0.239848
7,171:6,171,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45285740289679016,0.5671025829152772,0.305605824820542,0.420627155912052,wait:0.000000;d:0.102113
7,172:0,172,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772496681637501,0.8000124399204316,0.25807518197125545,0.16465395119231233,wait:0.000000
7,178:0,178,no_addition,False,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24751995226350382,0.7290076564787304,0.28729927449309123,0.26244031453647154,wait:0.000000;d:-0.084451
7,187:6,187,e,False,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3211819069178439,0.38882095011399687,0.3500541557905366,0.3298573274808079,wait:0.000000;d:-0.060886;e:0.020208;d+e:-0.161906
7,201:0,201,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17278913059741755,0.3791861288622632,0.20072772104470216,0.20987555220806772,wait:0.000000;d:-0.065161
7,206:6,206,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569019483699402,0.6849054856712129,0.21149801716550876,0.3938870593751493,wait:0.000000;d:0.300804;e:0.222750;d+e:0.187650
7,207:0,207,no_addition,False,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,1.0,1.0,0.44688686604406513,0.3030034806354711,0.22389468572080504,0.4048600915371032,wait:0.301059
7,218:0,218,no_addition,False,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,1.0,1.0,0.38349324434518917,0.48677936469723215,0.22402292046599662,0.381154631144321,wait:0.291291;e:0.200735
7,227:0,227,no_addition,False,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,2.0,0.0,0.182168314345405,0.47420316210613983,0.28280812642659486,0.1849420248215212,wait:0.138370
8,5:6,5,d,False,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43659116918411034,0.5489737858108533,0.1831731222356128,0.4363383782700089,wait:0.000000;d:0.209901
8,36:0,36,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024611082725279,0.3836680873249898,0.40868282925775223,0.41900053739797377,wait:0.457613;e:0.205967
8,42:0,42,no_addition,False,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.5815746493370327,0.1625907032458429,0.33140767400613275,0.2534510171764107,wait:0.391795;e:0.207376
8,46:6,46,d,False,0.23076923076923078,0.0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.5174554683496584,0.16459637421834825,0.3280731233084964,0.18760280558111614,wait:0.000000;d:0.137805;e:-0.039413;d+e:0.009354
8,55:0,55,no_addition,False,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.4575149512346959,0.5774854911041873,0.27180158709929547,0.21149207820782978,wait:0.441779
8,58:0,58,no_addition,False,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,2.0,0.0,0.4372787859513002,0.3168892329481223,0.221074354246232,0.24908389896073718,wait:0.305990
8,62:0,62,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308201825849352,0.2331854303146843,0.18304339072920509,0.2900535349062379,wait:0.357603;e:0.182416
8,76:0,76,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278912674400764,0.7128725717363582,0.21683692367874113,0.43043667868936064,wait:0.490366;e:0.367021
8,82:6,82,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42329706706597825,0.22737092523099506,0.257432616356845,0.30799645207068005,wait:0.000000;d:0.123672;e:-0.103289;d+e:-0.077632
